technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,sentences_count,original_length
Baseline TextRank,Participação das redes é voluntária e ocorre em duas etapas. Interessados têm até sexta-feira (13) para se inscrever no programa que oferece apoio financeiro para o fortalecimento da matemática nas escolas ! [Toda Matemática 1.png](https://www.gov.br/mec/pt-br/assuntos/noticias/2026/marco/ultimos-dias-para-aderir-ao-compromisso-nacional-toda-matematica/toda-matematica-1.png/@@images/4868ebaa-40db-4765-9fbf-01d7fd41257e.png),True,,0.026076555252075195,427,0.38028169014084506,0.38571428571428573,0.3829787234042553,0.22857142857142856,0.2318840579710145,0.2302158273381295,0.19718309859154928,0.2,0.19858156028368795,doc_11_39_syn_extract_first_6344,4,426
Baseline TextRank,"** Foi assim que o ano de 2025 terminou, com um **aumento de 3,4%** no conjunto de participantes em relação ao final de 2024, totalizando **92.818**. Destaque para os números do setor de **consultores de valores mobiliários**, o qual teve a maior taxa de **crescimento no ano: 27,3%**, um total de 2.635 participantes registrados. O mercado regulado fecha 2025 com 7 administradoras de mercado organizado registradas na Autarquia, indicando um aumento de competitividade no setor. ***""Esse Boletim Econômico, que consolida os números de 2025, mostra um mercado de capitais que segue em expansão estrutural, com maior diversidade de instrumentos financeiros, volume e ampliação dos mercados regulados, com destaque para o mercado de dívida, e o avanço expressivo no registro de consultores, que impacta diretamente a cadeia de distribuição de valores mobiliários.",True,,0.02535843849182129,862,0.38620689655172413,0.875,0.5358851674641149,0.2152777777777778,0.49206349206349204,0.29951690821256044,0.2206896551724138,0.5,0.3062200956937799,doc_09_01_syn_short_9779,4,1091
Baseline TextRank,"O MinC reforça a recomendação para que todos os candidatos consultem antecipadamente sua regularidade jurídica, fiscal e tributária. Estar em débito com a União impede o recebimento de recursos públicos. É fundamental resolver eventuais pendências nos seguintes sistemas: • Cadastro Informativo de Créditos Não Quitados do Setor Público Federal (Cadin); • Certidão Negativa de Débitos Relativos a Créditos Tributários Federais e Dívida Ativa da União (CND); • Certificado de Regularidade do FGTS; • Consulta de Transferência (Constransf); • Sistema de Apoio às Leis de Incentivo à Cultura (Salic); • Cadastro de Entidades Privadas Sem Fins Lucrativos Impedidas (Cepim); • Cadastro Nacional de Empresas Inidôneas e Suspensas (Ceis); • Sistema de Cadastramento Unificado de Fornecedores (Sicaf).",True,,0.027803421020507812,793,0.3951612903225806,0.765625,0.5212765957446809,0.21138211382113822,0.4126984126984127,0.27956989247311825,0.33064516129032256,0.640625,0.43617021276595747,doc_07_12_syn_extract_middle_7735,4,809
Baseline TextRank,"“O Instituto Butantan nasceu da necessidade de proteger a população. Hoje, com os investimentos do governo do presidente Lula, ele se projeta para o futuro como um dos pilares da produção nacional de vacinas e da segurança sanitária do país”, disse o vice-presidente.",True,,0.026201725006103516,267,0.7551020408163265,0.8409090909090909,0.7956989247311828,0.6666666666666666,0.7441860465116279,0.7032967032967034,0.6938775510204082,0.7727272727272727,0.7311827956989247,doc_17_14_syn_extract_middle_5272,4,267
Baseline TextRank,"A ferramenta busca orientar as pessoas sobre as medidas de proteção a serem tomadas. Dessa forma, os alertas terão informações sobre o tipo de risco que está prestes a acontecer e instruções práticas. As definições de conteúdo e do momento de envio dos alertas são de responsabilidade dos órgãos de proteção e defesa civil locais e a ação é operacionalizada por meio da Interface de Divulgação de Alertas Públicos (Idap).",True,,0.02611684799194336,421,0.7195121951219512,0.7468354430379747,0.732919254658385,0.5308641975308642,0.5512820512820513,0.5408805031446542,0.5853658536585366,0.6075949367088608,0.5962732919254657,doc_19_05_syn_extract_middle_6325,4,421
Baseline TextRank,"A operação contou com a colaboração da ABIN, para aprofundar a compreensão sobre a ameaça representada por armas produzidas por meio de impressoras 3D, especialmente no contexto de grupos extremistas violentos, bem como para identificar os brasileiros envolvidos no desenvolvimento, financiamento e promoção da arma conhecida como Urutau. A Urutau é arma híbrida de funcionamento semiautomático ou automático que representou avanço significativo sobre projetos anteriores de armas 3D, eliminando a necessidade de soldagem e utilizando apenas componentes não controlados. Cumprindo sua missão institucional de identificar e avaliar riscos e ameaças à segurança do Estado e da sociedade, o assessoramento prestado pela ABIN analisou os avanços técnicos, a ideologia subjacente, o interesse de extremistas e criminosos por armas 3D, casos de uso e apreensões no Brasil e no exterior, além de alertar sobre o projeto da Urutau, seus desenvolvedores e desafios e iniciativas de fiscalização e controle. A atuação integrada de análise, coleta e cruzamento de informações permitiu não apenas compreender melhor o fenômeno investigado, mas também identificar indivíduos envolvidos e subsidiar a adoção de medidas preventivas, de obstrução e neutralização de ameaças em curso.",True,,0.029448509216308594,1267,0.36018957345971564,0.926829268292683,0.5187713310580205,0.2714285714285714,0.7037037037037037,0.3917525773195876,0.33649289099526064,0.8658536585365854,0.4846416382252559,doc_19_38,4,1958
Baseline TextRank,"O evento, que contou com a participação de representantes de 18 entidades nacionais, estaduais e internacionais de 12 estados da federação, avançou significativamente na identificação de formas de executar sete das principais ações do PAN que estavam com baixa implementação. Entre os resultados alcançados estão a identificação de formas para alcançar os objetivos previstos no PAN; a definição de planos operacionais para execução dessas estratégias em âmbito estadual; e a criação e consolidação de uma rede de colaboração entre as OEMAs participantes.",True,,0.025586843490600586,555,0.7142857142857143,0.6730769230769231,0.6930693069306932,0.4639175257731959,0.4368932038834951,0.45,0.5816326530612245,0.5480769230769231,0.5643564356435645,doc_15_07_syn_extract_middle_7046,4,557
Baseline TextRank,"Com foco em teranósticos, o público-alvo da competição são os estudantes de pós-graduação, e contará com doutoranda do CDTN/CNEN no comitê organizador. Estão abertas as inscrições para as **Olímpiadas Nucleares da América Latina - Hackapower LATAM 2026**, competição acadêmica internacional que tem como objetivo estimular a inovação, o desenvolvimento de habilidades de gestão em projetos complexos e o fortalecimento de redes de colaboração no setor nuclear. A iniciativa também busca promover e divulgar a ciência e a tecnologia em alinhamento com os Objetivos de Desenvolvimento Sustentável (ODS) da **[Organização das Nações Unidas (ONU)](https://news.un.org/pt/)**. O tema central da edição de 2026 será o ***radioteranóstico***, abordagem da medicina nuclear que integra diagnóstico e terapia por meio de radiofármacos direcionados ao mesmo alvo biológico, permitindo identificar, tratar e monitorar doenças de forma de forma personalizada.",True,,0.029219388961791992,947,0.5696969696969697,0.7768595041322314,0.6573426573426573,0.4146341463414634,0.5666666666666667,0.47887323943661975,0.4484848484848485,0.6115702479338843,0.5174825174825175,doc_11_13_syn_short_1964,4,1445
Baseline TextRank,"Novo conteúdo no aplicativo transforma a norma internacional de saúde e segurança em aprendizado prático, acessível e gratuito ! [Card SST Fácil Portal (2).png](https://www.gov.br/fundacentro/pt-br/comunicacao/noticias/noticias/2025/dezembro/sst-facil-aproxima-a-iso-45001-do-dia-a-dia-do-trabalho/card-sst-facil-portal-2.png/@@images/5a6ebf7e-06fb-446c-8f95-81cb24b53452.png)",True,,0.025287151336669922,376,0.4925373134328358,0.5238095238095238,0.5076923076923077,0.36363636363636365,0.3870967741935484,0.37500000000000006,0.3880597014925373,0.4126984126984127,0.4,doc_17_07_syn_extract_first_1009,4,375
Baseline TextRank,Voo inaugural marca fase de testes e validações técnicas; Ministério vem preparando sistema aéreo brasileiro para inclusão da nova tecnologia ! [Embraer faz primeiro voo de aeronave elétrica de decolagem e pouso vertical ](https://www.gov.br/portos-e-aeroportos/pt-br/assuntos/noticias/2025/12/embraer-faz-primeiro-voo-de-aeronave-eletrica-de-decolagem-e-pouso-vertical/embraer-faz-primeiro-voo-de-aeronave-eletrica-de-decolagem-e-pouso-vertical/@@images/56c7b490-05f3-4fb5-97cd-7d031df2af41.png),True,,0.02618098258972168,496,0.4024390243902439,0.532258064516129,0.4583333333333333,0.2962962962962963,0.39344262295081966,0.3380281690140845,0.18292682926829268,0.24193548387096775,0.20833333333333334,doc_05_06_syn_extract_first_1525,4,495
Baseline TextRank,! [Foto_Diogo_Zacarias.png](https://www.gov.br/funai/pt-br/assuntos/noticias/2025/plano-clima-e-aprovado-e-contempla-acoes-destinadas-aos-povos-indigenas-apos-participacao-coletiva-com-apoio-da-funai/foto_diogo_zacarias.png/@@images/3d01c788-7ced-442b-8048-502ada8bb3f3.png),True,,0.028678178787231445,274,0.3023255813953488,0.12745098039215685,0.17931034482758618,0.11904761904761904,0.04950495049504951,0.06993006993006992,0.2558139534883721,0.10784313725490197,0.15172413793103448,doc_15_10_syn_extract_first_7797,4,273
Baseline TextRank,"Iniciativa do Governo do Brasil promove o diálogo entre professores, mestres e jovens na construção de uma educação antirracista ! [12122025caminhosamefricanosangolafotomateria.jpg](https://www.gov.br/igualdaderacial/pt-br/assuntos/copy2_of_noticias/comeca-a-edicao-angola-do-programa-caminhos-amefricanos/12122025caminhosamefricanosangolafotomateria.jpg/@@images/80564fe6-b29c-48f5-bc54-4b06f46fa9f4.jpeg)",True,,0.026402711868286133,406,0.46153846153846156,0.3380281690140845,0.39024390243902435,0.29411764705882354,0.21428571428571427,0.24793388429752067,0.36538461538461536,0.2676056338028169,0.3089430894308943,doc_11_03_syn_extract_first_5853,4,405
Baseline TextRank,"Mais de 2,4 mil serviços foram contratados pela plataforma, que conecta cerca de 8,1 mil microempreendedores individuais a 1,3 mil órgãos públicos ! [Contrata+_1-Ano.png](https://www.gov.br/gestao/pt-br/assuntos/noticias/2026/fevereiro/contrata-brasil-gerou-mais-de-r-13-7-milhoes-de-renda-para-meis-em-um-ano/contrata-_1-ano.png/@@images/2df2f1bb-9941-4aaf-8d03-063963c1a45e.png) Em um ano de operação, a plataforma Contrata+Brasil já gerou R$ 13,7 milhões em renda direta para microempreendedores individuais (MEIs) por meio de contratações realizadas por órgãos públicos em todo o país. Desde o lançamento, em fevereiro do ano passado, 8.129 MEIs se cadastraram na plataforma, que também reúne 1.311 órgãos públicos entre prefeituras, governos estaduais, órgãos federais e suas entidades.",True,,0.029463529586791992,791,0.40816326530612246,0.6818181818181818,0.5106382978723404,0.2945205479452055,0.4942528735632184,0.36909871244635195,0.24489795918367346,0.4090909090909091,0.30638297872340425,doc_01_17_syn_short_4502,4,1004
Baseline TextRank,"Cientistas de cinco países e especialistas indígenas apresentaram nesta quinta-feira (27)  materiais que unem conhecimentos biológicos, indígenas e pesquisa social produzidos a partir de expedição científica realizada no extremo oeste do Amazonas. O evento de lançamento do livro **“Relatório do Inventário Rápido Biológico e Social do Alto Rio Içá #33”** e vídeo acontece às 9h, no Auditório da Ciência do Instituto Nacional de Pesquisas da Amazônia (Inpa/MCTI), com entrada gratuita. O inventário em campo no Alto Rio Içá foi realizado durante 25 dias, em maio de 2025. A região remota com paisagens pouco documentadas da Amazônia Ocidental agora conta com importantes materiais que trazem a caracterização da área estudada, informações sobre a geologia, flora e vegetação e catalogação de quatro grupos de animais (peixes, anfíbios e répteis, aves, mamíferos).",True,,0.029559850692749023,863,0.46794871794871795,0.9012345679012346,0.6160337552742616,0.36129032258064514,0.7,0.47659574468085103,0.358974358974359,0.691358024691358,0.4725738396624472,doc_15_22_syn_short_8939,4,1088
Baseline TextRank,"Parceria garante novas edições do concurso até 2028 e aproxima pesquisa, setor produtivo e políticas públicas para o desenvolvimento florestal sustentável ! [CNI ACT.png](https://www.gov.br/florestal/pt-br/assuntos/noticias/2025/dezembro/sfb-e-cni-fortalecem-cooperacao-para-premio-em-estudos-de-economia-e-mercado-florestal/cni-act.png/@@images/8459a8f9-7b04-4cc8-a908-b39a43554e96.png)",True,,0.026961565017700195,387,0.5396825396825397,0.5666666666666667,0.5528455284552845,0.3709677419354839,0.3898305084745763,0.3801652892561984,0.3333333333333333,0.35,0.3414634146341463,doc_15_03_syn_extract_first_7291,4,386
Baseline TextRank,"A Autoridade Nacional de Segurança Nuclear (ANSN) co-organizou, em parceria com o Escritório de Assuntos Legais da Agência Internacional de Energia Atômica (AIEA), o Workshop Nacional sobre a Convenção de Compensação Suplementar por Dano Nuclear (CSC), realizado no Hotel Windsor Brasília, entre os dias 9 e 12 de dezembro. O evento reuniu representantes de instituições estratégicas do setor nuclear brasileiro para uma discussão aprofundada sobre o regime global de responsabilidade civil por danos nucleares e seus potenciais impactos para o País. Entre os temas abordados, destacaram-se: o arcabouço jurídico brasileiro sobre responsabilidade civil por dano nuclear; o regime global de compensação e suas interfaces com a CSC; requisitos e vantagens do instrumento; montantes indenizatórios; seguro de riscos nucleares; e experiências internacionais de implementação, com cases de Canadá, México, Reino Unido e Estados Unidos. A realização do Workshop Nacional sobre a CSC consolida um marco importante para o debate brasileiro sobre responsabilidade civil nuclear, reforçando o compromisso da ANSN com a modernização regulatória, a articulação entre instituições estratégicas e o alinhamento às melhores práticas internacionais, pilares fundamentais para o desenvolvimento seguro e responsável do setor nuclear no Brasil.",True,,0.03218483924865723,1326,0.4675925925925926,0.7952755905511811,0.5889212827988338,0.2837209302325581,0.48412698412698413,0.3577712609970674,0.35648148148148145,0.6062992125984252,0.44897959183673475,doc_05_01,4,4756
Baseline TextRank,"Ação marca início da distribuição dos mil ônibus da 2ª etapa do Novo PAC Seleções, que beneficiarão até 120 mil estudantes de áreas rurais e de difícil acesso em todo o país, com investimentos de R$ 500 milhões ! [1](https://www.gov.br/fnde/pt-br/assuntos/noticias/governo-do-brasil-entrega-324-onibus-escolares-do-caminho-da-escola/1/@@images/16206f11-1d29-4f2b-8eb2-e50800f28a06.jpeg)",True,,0.026691436767578125,386,0.56,0.6363636363636364,0.5957446808510639,0.40540540540540543,0.46153846153846156,0.43165467625899284,0.48,0.5454545454545454,0.5106382978723404,doc_13_48_syn_extract_first_9698,4,385
Baseline TextRank,"Com um volume de inscrições 3,5 vezes maior que o da edição de 2025, o prazo para avaliação da Comissão Julgadora do 3º Concurso de Fotos e Vídeos da Anatel, que se encerraria na última sexta-feira, foi estendido para 26 de fevereiro. Sob a temática *“Mundo Digital: o futuro é de todos”*, 70% das inscrições se concentraram na categoria Fotos, 20% em Foto feita por pessoa com 60 anos oumais e 10% em Vídeos. A gerente substituta de Interações Institucionais, Satisfação e Educação para o Consumo da Anatel, Carla Badauy, tem a expectativa de que as fotos selecionadas pela Comissão Julgadora sejam as que melhor expressem o tema do concurso, “que permitiu a todos os participantes revelarem não apenas um momento, mas a forma como a tecnologia atravessa a vida das pessoas, conectando afetos, ampliando vozes e criando sentidos”. Na categoria Fotos, R$ 4.500,00 para o 1º colocado, R$ 2.500,00 para o 2º e R$ 1.500,00 para o 3º.",True,,0.03343367576599121,930,0.35195530726256985,0.6363636363636364,0.45323741007194246,0.1404494382022472,0.25510204081632654,0.18115942028985507,0.19553072625698323,0.35353535353535354,0.2517985611510791,doc_07_06,4,2484
Baseline TextRank,"Já em execução pela Ifac, o projeto no estado já conta com cinco laboratórios Mão na Massa nas cidades Cruzeiro do Sul, Xapuri, Tarauacá, Sena Madureira e Rio Branco. Segundo a ministra, a iniciativa logo começará a ser executada também pela Universidade Federal do Acre (Ufac). “É ciência entrando na escola pública, é oportunidade chegando aonde muitas vezes ela demorou a chegar”, continuou Luciana Santos.",True,,0.030656814575195312,409,0.4857142857142857,0.38202247191011235,0.42767295597484273,0.21739130434782608,0.17045454545454544,0.19108280254777069,0.34285714285714286,0.2696629213483146,0.3018867924528302,doc_05_23_syn_extract_middle_2375,4,410
Baseline TextRank,"A Advocacia-Geral da União (AGU) confirmou na Justiça a validade de multa ambiental aplicada pelo Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) à empresa Spectrum Geo do Brasil Serviços Geofísicos Ltda., no valor de R$ 4,07 milhões. O Tribunal Regional Federal da 2ª Região (TRF2) rejeitou recurso da empresa e confirmou a legalidade do auto de infração lavrado em razão da realização de pesquisa sísmica marítima em desacordo com as condicionantes da licença ambiental. A penalidade foi aplicada após o Ibama constatar que a atividade foi executada em período não autorizado por licença de pesquisa sísmica, caracterizando infração ambiental por descumprimento das regras impostas ao exercício de atividade potencialmente poluidora. Ao analisar o caso, o TRF2 entendeu que o procedimento administrativo observou o devido processo legal, com garantia de ampla defesa e contraditório, e que não houve prescrição ou irregularidade na atuação do órgão ambiental.",True,,0.03134655952453613,994,0.4,0.7865168539325843,0.5303030303030304,0.25862068965517243,0.5113636363636364,0.34351145038167935,0.26857142857142857,0.5280898876404494,0.3560606060606061,doc_15_05,4,2343
Baseline TextRank,"[Presidente Lula participa da inauguração de anel viário e túnel de Campo Grande e da visita com entrega de moradias na Comunidade do Aço, no Rio](https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/03/presidente-lula-participa-da-inauguracao-de-anel-viario-e-tunel-de-campo-grande-e-da-visita-com-entrega-de-moradias-na-comunidade-do-aco-no-rio/2025_aviso-de-pauta.jpg/@@images/56073d63-d1ac-409d-9064-5d439036b598.jpeg) Em Campo Grande, às 10h30, participa de inauguração da primeira fase do anel viário e túnel, que visam descongestionar o tráfego em Campo Grande da Zona Oeste do Rio. As credenciais dos profissionais cujos pedidos estiverem aprovados devem ser retiradas sexta-feira (6/3) no local das agendas, nos seguintes horários: de 9h às 10h em Campo Grande, e de 11h30 às 12h30 na Comunidade do Aço. **Inauguração do anel viário e túnel de Campo Grande** 📅 Data: sexta-feira, 6 de março ⏰ Horário: 10h30 Entrega de credenciais no local, de 9h às 10h",True,,0.028041839599609375,978,0.3081081081081081,0.6627906976744186,0.4206642066420664,0.16847826086956522,0.36470588235294116,0.23048327137546468,0.1945945945945946,0.4186046511627907,0.2656826568265683,doc_13_27,4,1741
Baseline TextRank,Cédulas de Produto Rural (CPR) e avanço da industrialização impulsionam os números. Cooperativas e bancos públicos lideram liberações de recursos ! [Crédito Rural](https://www.gov.br/secom/pt-br/acompanhe-a-secom/noticias/2026/03/plano-safra-2025-2026-credito-rural-cresce-7-e-ja-soma-r-354-bilhoes-contratados/credito_rural.jpg/@@images/2624c6ec-d766-4746-a4d1-ed8b62a59354.jpeg),True,,0.026928424835205078,380,0.4925373134328358,0.4647887323943662,0.4782608695652174,0.3333333333333333,0.3142857142857143,0.3235294117647059,0.31343283582089554,0.29577464788732394,0.3043478260869565,doc_01_36_syn_extract_first_4777,4,379
Baseline TextRank,"Companhias aéreas globais suspenderam voos em todo o Oriente Médio neste sábado (28), após os Estados Unidos e Israel lançarem ataques contra o Irã, mergulhando a região em um novo confronto militar.",True,,0.025835752487182617,199,0.8421052631578947,0.5517241379310345,0.6666666666666666,0.6756756756756757,0.43859649122807015,0.5319148936170213,0.631578947368421,0.41379310344827586,0.5,doc_13_21_syn_extract_first_2129,4,199
Baseline TextRank,"Neste domingo, 21 de março, Dia Internacional da Síndrome de Down, realizou-se mais uma edição da Caminhada Down.",True,,0.027190208435058594,113,0.6363636363636364,0.14,0.22950819672131148,0.3333333333333333,0.0707070707070707,0.11666666666666665,0.45454545454545453,0.1,0.16393442622950818,doc_03_46_syn_extract_first_6003,4,113
Baseline TextRank,"O Dia Internacional das Mulheres foi marcado por diversas atividades no Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict). A programação contou com um café da manhã de confraternização e uma palestra ministrada pela analista de Qualidade da Informação no Núcleo Estratégico de Apoio e Gestão de Projetos (NEAP) do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict), Érika Stella Menezes, que abordou a violência contra a mulher e a importância de ampliar o debate sobre o tema no ambiente institucional. Durante o evento, o diretor do Ibict, Tiago Braga, destacou que o país enfrenta um cenário preocupante de violência contra as mulheres e reforçou o compromisso institucional com o enfrentamento desse problema. De acordo com o diretor, o Ibict pretende ampliar esse debate envolvendo também os colaboradores homens da instituição, para que compreendam seu papel no enfrentamento das desigualdades e das violências que atingem meninas e mulheres.",True,,0.027827739715576172,981,0.3431952662721893,0.8055555555555556,0.4813278008298755,0.21428571428571427,0.5070422535211268,0.30125523012552297,0.25443786982248523,0.5972222222222222,0.35684647302904565,doc_07_26_syn_short_9701,4,2153
Baseline TextRank,"Conjunto de participantes aumentou 3,4% em relação ao final de 2024, totalizando 92.818. Destaque para crescimento de consultores de valores mobiliários",True,,0.026239395141601562,152,0.92,0.2875,0.4380952380952381,0.6666666666666666,0.20253164556962025,0.3106796116504854,0.88,0.275,0.41904761904761906,doc_09_01_syn_extract_first_6169,4,152
Baseline TextRank,"Novo polo em Recife amplia a presença da rede no Nordeste e fortalece o acesso de empresas pernambucanas a mercados internacionais e oportunidades de inovação. O consórcio Enterprise Europe Network (EEN Brasil) inaugurou, no dia 16 de março, seu primeiro polo em Pernambuco, com sede em Recife, em parceria com o UNINASSAU - Centro Universitário Maurício de Nassau. A formalização da parceria ocorreu no auditório da instituição, com a assinatura de um termo de cooperação entre a UNINASSAU e a Fundação de Apoio à Pesquisa, ao Ensino e à Cultura (Fapec), vinculada à Universidade Federal de Mato Grosso do Sul. A Fapec coordena o consórcio EEN Brasil em conjunto com o Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict), unidade de pesquisa do Ministério da Ciência, Tecnologia e Inovação.",True,,0.027455568313598633,806,0.32167832167832167,0.6301369863013698,0.42592592592592593,0.13380281690140844,0.2638888888888889,0.17757009345794392,0.17482517482517482,0.3424657534246575,0.23148148148148145,doc_09_40_syn_short_2684,4,1430
Baseline TextRank,"A comprovação da efetividade do Caminhos Amefricanos vem a partir dos relatos dos intercambistas sobre os impactos em suas trajetórias profissionais e de como a experiência repercute profundamente nas suas trajetórias de vida, suas famílias e seus territórios, uma vez que ele amplia o direito da população negra de vivenciar experiências formativas por meio de intercâmbios internacionais. Durante meu acompanhamento do programa, escutei relatos contundentes das intercambistas: ser a primeira mulher da família ou território a realizar um intercâmbio internacional; a grande emoção de receber o primeiro passaporte; o trançar os cabelos para ir ao intercâmbio; a família reunida no aeroporto e, entre lágrimas, intensa alegria e orgulho, registrar todos os momentos do embarque da intercambista; de como sentem-se fortes ao chegarem nos intercâmbios com uma comitiva formada por pessoas negras e, em sua maioria, mulheres negras. Enquanto mulher negra e professora, identifico-me imediatamente com cada depoimento, me levando a crer ainda mais na efetividade do programa porque sei o quanto esse impacto é real: tive oportunidade de realizar um intercâmbio em Moçambique para minha primeira pesquisa de pós-doutorado, em 2014, e essa vivência ampliou minha compreensão sobre as diferentes formas de ser e de estar no mundo. Todas as outras vivências que tive em diferentes países africanos, latino-americanos e caribenhos, ampliaram os meus conhecimentos e fortaleceram a convicção de que é possível contarmos nossas próprias histórias para avançarmos coletivamente na construção de sociedades que garantam os nossos direitos historicamente negados e denunciarmos sistematicamente os processos de desumanização que atingem, particularmente nós, mulheres negras.",True,,0.03069472312927246,1763,0.21107266435986158,0.5922330097087378,0.3112244897959183,0.059027777777777776,0.16666666666666666,0.08717948717948718,0.10034602076124567,0.2815533980582524,0.14795918367346939,doc_07_24_syn_short_5741,4,3665
Baseline TextRank,"**Brasília, 05/03/2026** – O Ministério da Justiça e Segurança Pública (MJSP) reúne, nesta sexta-feira (6), autoridades do Governo Federal para apresentar os resultados da Operação Mulher Segura e da Operação Alerta Lilás. O evento contará com a participação do ministro da Justiça e Segurança Pública, Wellington Lima; do secretário nacional de Segurança Pública (Senasp/MJSP), Chico Lucas; da ministra das Mulheres, Márcia Helena Carvalho Lopes; da secretária nacional de Enfrentamento à Violência contra mulheres do Ministério das Mulheres, Estela Bezerra; e do diretor-geral da Polícia Rodoviária Federal (PRF), Antônio Fernando Souza Oliveira. Será permitida a presença de apenas uma equipe por veículo de comunicação. **Evento**: Brasil sem Feminicídio: Governo Federal apresenta resultados de operações de enfrentamento à violência contra mulheres **Data**: sexta-feira (6) **Horário**: 10h **Local**: Salas Modulares, Palácio da Justiça, Brasília (DF)",True,,0.028124094009399414,959,0.4226190476190476,0.6454545454545455,0.5107913669064748,0.24550898203592814,0.3761467889908257,0.29710144927536236,0.2619047619047619,0.4,0.3165467625899281,doc_19_28_syn_extract_middle_7548,4,1566
Baseline TextRank,"**LUTA CONTRA A FOME E A DESNUTRIÇÃO** – A 39ª Conferência Regional é um espaço de diálogo e discussão técnica e política em alto nível sobre os progressos e desafios da América Latina e do Caribe na luta contra a fome e a desnutrição. Por decisão adotada pelos países-membros da região na 38ª sessão, o Brasil sediará a 39ª Conferência Regional da FAO, demonstrando grande interesse e compromisso em promover os esforços regionais de combate à fome e à desnutrição.",True,,0.0261385440826416,466,0.6595744680851063,0.9253731343283582,0.7701863354037266,0.5483870967741935,0.7727272727272727,0.6415094339622641,0.3829787234042553,0.5373134328358209,0.4472049689440994,doc_01_28_syn_extract_middle_8657,4,466
Baseline TextRank,"O Aprimora Rede+ conta com os eixos de Reordenamento das Provisões Socioassistenciais, articulação da Rede, fortalecimento de parcerias, educação permanente e Gestão da Informação e Acompanhamento da Rede Socioassistencial. A iniciativa é fruto de um Acordo de Cooperação Técnica firmado entre a Sudene e o MDS em setembro do ano passado. As instituições apostam na estratégia de promover uma formação continuada, aprimorando as provisões de serviços, programas e projetos executados pelas entidades e Organizações da Sociedade Civil (OSCs) no âmbito do Sistema Único de Assistência Social (SUAS).",True,,0.02750849723815918,597,0.78,0.7722772277227723,0.7761194029850748,0.6363636363636364,0.63,0.6331658291457286,0.73,0.7227722772277227,0.7263681592039801,doc_03_04_syn_extract_middle_5658,4,597
Baseline TextRank,! [julio_camara.jpeg](https://www.gov.br/ird/pt-br/assuntos/noticias/noticias-2025/deputado-julio-lopes-propoe-transformacao-da-ansn-em-agencia-reguladora-nuclear/julio_camara.jpeg/@@images/b2dead18-6c7c-43b9-8a64-6eb14fd12459.jpeg),True,,0.02602696418762207,232,0.2,0.08139534883720931,0.115702479338843,0.058823529411764705,0.023529411764705882,0.03361344537815126,0.2,0.08139534883720931,0.115702479338843,doc_05_02_syn_extract_first_2312,4,231
Baseline TextRank,"O Parque Nacional do Superagui, no litoral norte do Paraná, abriu um novo capítulo em sua história, ao inaugurar sua primeira trilha bimodal estruturada e aberta à visitação pública de forma permanente. > “A Trilha é o primeiro atrativo turístico estruturado e sinalizado aberto à visitação pública desde a criação do Parque Nacional do Superagui, há 36 anos”, afirma Wagner Cardoso, analista ambiental do ICMBio e coordenador da iniciativa. Foto: Divulgação/Parna do Superagui |  | [Sinalização padronizada da Rede Brasileira de Trilhas orienta o visitante e reforça a integração do Parque Nacional do Superagui à Trilha da Grande Reserva Mata Atlântica. Foto: Divulgação/Parna do Superagui](/icmbio/pt-br/assuntos/noticias/ultimas-noticias/parque-nacional-do-superagui-pr-inaugura-primeira-trilha-para-ciclistas-e-caminhantes/Foto2.jpeg)  Sinalização padronizada da Rede Brasileira de Trilhas orienta o visitante e reforça a integração do Parque Nacional do Superagui à Trilha da Grande Reserva Mata Atlântica.",True,,0.03957200050354004,1012,0.3231707317073171,0.5196078431372549,0.3984962406015038,0.147239263803681,0.2376237623762376,0.18181818181818182,0.2621951219512195,0.4215686274509804,0.3233082706766917,doc_15_09,4,7525
Baseline TextRank,"A Secretaria-Executiva da Conitec publicou hoje uma Cartilha sobre as recentes mudanças trazidas pelas publicações do novo Decreto (Decreto nº 12.716, de 12 de novembro de 2025) e na nova portaria (Portaria GM/MS nº 8.817, de 21/11/2025), O material foi elaborado com o objetivo de apresentar e explicar, de forma clara e acessível, quais são as inovações nos processos de avaliação da Conitec e o porquê são mudanças importantes. A cartilha é destinada a gestores, profissionais de saúde, representantes de organizações da sociedade civil, pesquisadores, Núcleos de Avaliação de Tecnologias em Sáude (NATS) parceiros da Conitec, fabricantes e demandantes da Conitec e demais interessados. Acesse o material em:[Cartilha Inovação Normativa da Conitec](https://www.gov.br/conitec/pt-br/midias/pdf/2025/cartilha-inovacao-normativa-da-conitec)",True,,0.02831292152404785,840,0.4217687074829932,0.8051948051948052,0.5535714285714286,0.2945205479452055,0.5657894736842105,0.3873873873873874,0.3673469387755102,0.7012987012987013,0.48214285714285715,doc_05_03,4,1255
