id,title,category,subcategory,original_length,reference_summary,reference_length,latency,success,error
fb826b65e234651a37013e306cf57345,MinC e UFVJM prorrogam inscrições para edital de parcerias para o projeto Caminhos das Águas até 5 de março,Educação,Ensino Superior,1696,"O Ministério da Cultura (MinC) e a Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM) prorrogaram o prazo de inscrições para a seleção de até nove Instituições de Ensino Superior (IES) públicas federais parceiras no projeto ""Caminhos das Águas - Fortalecendo Fazeres e Saberes Artísticos e Culturais"". As instituições interessadas têm até 5 de março de 2026 para submeter suas propostas, e uma live tira-dúvidas será realizada no canal da Proexc no YouTube no dia 26 de fevereiro, às 17h.",502,2.185330629348755,True,
5442d0ff237dd2526e67a83719d078e2,MME apresenta avanços para implantação do E35 em painel sobre petróleo e biocombustíveis,Energia e Recursos Minerais,Energias Renováveis,1795,"O Ministério de Minas e Energia (MME) do Brasil está trabalhando para avançar com a adoção de uma mistura de até 35% de etanol anidro na gasolina, conhecida como E35. O MME está coordenando testes técnicos e regulatórios para garantir a viabilidade e segurança dessa nova mistura, envolvendo diversos comitês e instituições de pesquisa. Essa iniciativa faz parte da implementação da Lei do Combustível do Futuro (14.993/24), fortalecendo a política nacional de biocombustíveis e proporcionando previsibilidade regulatória para o setor.",535,2.4626359939575195,True,
7695d99ba58a1babb415907072905c06,CGU apresenta proposta para regulamentação da avaliação de programas de integridade em contratações públicas nos estados e municípios,Políticas Públicas e Governança,Transparência e Prestação de Contas,2999,"O Governo Federal, por meio da Controladoria-Geral da União (CGU), apresentou uma proposta referencial de regulamentação para orientar estados e municípios na implementação do procedimento de avaliação de programas de integridade em contratações públicas, conforme previsto na nova Lei de Licitações e Contratos (Lei nº 14.133/2021). A iniciativa, construída de forma colaborativa com representantes de entes subnacionais, inclui uma minuta de normativo, um mapeamento de riscos e orientações técnicas, visando facilitar e harmonizar a implementação da lei em todo o país e fortalecer a integridade nas contratações públicas.",625,1.9374680519104004,True,
9da2da8dbb448916e7238dbfa26d484a,"Exportações brasileiras somam US$ 26,3 bilhões em fevereiro e batem recorde para o mês",Economia e Finanças,Investimentos e Comércio Exterior,3753,"1. No acumulado de 2026, as exportações brasileiras somaram US$ 51 bilhões, as importações US$ 42,9 bilhões, resultando em um saldo positivo de US$ 8 bilhões e uma corrente de comércio de US$ 93,82 bilhões.

2. Em fevereiro de 2026, as exportações atingiram US$ 26,3 bilhões, um recorde histórico para o mês, com crescimento de 15,6% em relação ao mesmo período de 2025, enquanto as importações caíram 4,8%, resultando em um saldo positivo de US$ 4,21 bilhões.

3. Os setores de Agropecuária, Indústria Extrativa e Indústria de Transformação apresentaram crescimento nas exportações e queda nas importações, tanto em fevereiro quanto no acumulado de janeiro-fevereiro de 2026, em comparação com o mesmo período do ano anterior.",727,3.5100910663604736,True,
41fc46043bbf2333b56b149800cf90bd,Homem de confiança de Daniel Vorcaro tenta se matar,Segurança Pública,Combate ao Crime Organizado,512,"O operador financeiro Luiz Phillipi Mourão, conhecido como ""Sicário"", tentou se matar enquanto estava preso preventivamente na Superintendência Regional da Polícia Federal em Minas Gerais. Mourão foi levado a um hospital em Belo Horizonte, e seu estado de saúde é considerado grave, de acordo com seus advogados. A repórter Catarina Gonzaga, da Rede Minas, forneceu mais detalhes sobre o incidente.",398,1.7394816875457764,True,
c1191780c19ebf24534221419f31b83f,Mutirões do INSS somam mais de 12 mil atendimentos no fim de semana,Saúde,Sistema Único de Saúde (SUS),5767,"O Instituto Nacional do Seguro Social (INSS) realizou um mutirão de atendimentos em todo o Brasil, com mais de 12 mil atendimentos extras para agilizar a concessão de benefícios a milhares de segurados. A mobilização envolveu consultas de perícias médicas, avaliações sociais e atendimentos administrativos, com destaque para a região Sudeste, que concentrou o maior volume de atendimentos. Os segurados elogiaram a qualidade e a agilidade do serviço prestado durante o mutirão.",478,2.6710689067840576,True,
0a1513cc5231d014b6dcd959da02cbe4,"Atendendo comando legal, MME abre consulta pública para contratação da UTE Candiota III",Energia e Recursos Minerais,Políticas Energéticas,1538,"O Ministério de Minas e Energia (MME) abriu uma consulta pública para a contratação da Usina Termelétrica Candiota III, atendendo a determinação legal prevista na Lei nº 15.269/2025. A proposta de contratação foi estruturada seguindo as diretrizes e obrigações estabelecidas pelo Congresso Nacional, incluindo prazos, montantes e metodologia de cálculo de preços. A consulta pública visa ampliar a participação da sociedade na análise da minuta do Contrato de Energia de Reserva (CER), reforçando o compromisso do MME com a transparência e o cumprimento da legislação setorial.",577,2.0200488567352295,True,
f0dea10c93a62b8e8777b5a11bfdb13c,Brasil e Índia avançam em cooperação agrícola e discutem ampliação de comércio bilateral,"Agricultura, Pecuária e Abastecimento",Agronegócio,3536,"Resumo da notícia em 2-3 frases concisas (100-150 palavras):

O encontro entre os ministros da Agricultura do Brasil e da Índia em Nova Délhi abriu caminho para a ampliação da cooperação agrícola e do comércio bilateral entre os dois países. Foram discutidos temas como bioinsumos, mecanização, inteligência artificial e complementaridade produtiva, visando fortalecer a segurança alimentar e a sustentabilidade dos sistemas agrícolas. Os ministros destacaram o potencial de avanços concretos no comércio de produtos agropecuários, como a abertura de novos mercados para a carne de frango brasileira e a erva-mate, e a importação de romã e noz macadâmia da Índia, além da cooperação em pesquisa e desenvolvimento de soluções tecnológicas adaptadas às realidades tropicais.",772,4.079297780990601,True,
731b1eb0e1d0a78bdb2050ce7001330f,Susep divulga pauta da próxima reunião ordinária do Conselho Diretor,Políticas Públicas e Governança,Participação e Colaboração Social,1391,"A Superintendência de Seguros Privados (Susep) divulgou a pauta da próxima reunião ordinária do Conselho Diretor, que será realizada em 11/02 às 14h30 com transmissão ao vivo no YouTube. As reuniões do Conselho são abertas à sociedade e integram as iniciativas de ampliação da transparência institucional, com a publicação da ata e disponibilização do vídeo da reunião posteriormente.",384,2.825962781906128,True,
e825dffe90b3761eb424c4e6f0c52802,Diretor-Geral da PRF recebe presidente da FENAPRF para tratar do FUNCOC,Segurança Pública,Policiamento,2413,"O diretor-geral da Polícia Rodoviária Federal (PRF) e o presidente da Federação Nacional dos Policiais Rodoviários Federais (FENAPRF) se reuniram para discutir a criação e regulamentação do Fundo Nacional de Combate às Organizações Criminosas (FUNCOC). O fundo visa reunir recursos de diferentes fontes, incluindo valores decorrentes da descapitalização de organizações criminosas, para fortalecer o financiamento das ações das forças policiais da União, incluindo a PRF. A FENAPRF solicitou o apoio da PRF para uma audiência com o Ministério da Justiça e Segurança Pública, preocupada com o atraso no encaminhamento do projeto de lei ao Congresso Nacional.",657,2.400866746902466,True,
1d797865a1dbd993c3e4a651c0a8250d,PGFN e Banco Mercantil firmam transação tributária e encerram litígios de mais de uma década,Economia e Finanças,Fiscalização e Tributação,3296,"A Procuradoria-Geral da Fazenda Nacional (PGFN) e o Banco Mercantil firmaram uma transação tributária para regularizar o passivo fiscal do conglomerado financeiro, encerrando 96% de todos os litígios judiciais e administrativos mantidos pela instituição ao longo de mais de uma década. O acordo envolve o pagamento de aproximadamente R$ 1 bilhão à União e um aumento de capital de R$ 500 milhões pelo Banco Mercantil, demonstrando a eficiência da transação tributária como política pública fiscal para a resolução de controvérsias de forma equilibrada e consensual.",565,2.762936592102051,True,
1202e21c1ff4f34744d7842a4ae943d9,Cidades de ES e PE recebem 63 novos ônibus para o transporte público,Meio Ambiente e Sustentabilidade,Conservação Ambiental,1823,"O Ministério das Cidades publicou Portarias de Seleção do Novo PAC – Setor Privado, investindo cerca de R$ 49,1 milhões na aquisição de 63 novos veículos de transporte público urbano nos estados do Espírito Santo e Pernambuco. A iniciativa visa reduzir emissões, melhorar a qualidade do ar e modernizar o transporte coletivo brasileiro, com a incorporação de ônibus elétricos e equipados com motores Euro 6, tecnologias reconhecidas por seu menor impacto ambiental.",465,3.6070563793182373,True,
de0b309f696fcfa773b60176a1848420,Mega-Sena sorteia nesta quinta-feira prêmio acumulado em R$ 65 milhões,Economia e Finanças,Política Econômica,581,"O concurso 2.983 da Mega-Sena, com prêmio acumulado de R$ 65 milhões, será sorteado hoje, 21h (horário de Brasília), com transmissão ao vivo. As apostas podem ser feitas até as 20h nas casas lotéricas ou pela internet, com o jogo simples custando R$ 6.",252,1.4894492626190186,True,
6a79737dec3700f8e3d91fdeadb67aa7,"Em Rondônia, povo Paiter Suruí debate projeto de carbono como instrumento de PGTA e autonomia indígena",Meio Ambiente e Sustentabilidade,Mudanças Climáticas,8972,"O povo Paiter Suruí, da Terra Indígena Sete de Setembro em Rondônia, apresentou e debateu o Projeto de Carbono como instrumento do seu Plano de Gestão Territorial e Ambiental (PGTA), buscando autonomia e desenvolvimento sustentável. O projeto foi construído e liderado pelos próprios indígenas, com apoio da Fundação Nacional dos Povos Indígenas (Funai) e de outras instituições parceiras, alinhado aos instrumentos de gestão territorial e ambiental indígena, como o PGTA, o Protocolo de Consulta e o Etnozoneamento.",516,2.859039545059204,True,
cdf194e1d9333357964cb5f492a4105e,Gestão celebra acordos com empresas de tecnologia para otimizar custos na contratação de produtos,Políticas Públicas e Governança,Gestão Pública,2522,"O Ministério da Gestão e da Inovação em Serviços Públicos (MGI) do Brasil anunciou novos acordos corporativos com a Google e a Suse Software Solutions, abrangendo mais de 500 produtos de software com descontos médios de 20% em relação a preços internacionais. O objetivo é racionalizar os gastos públicos, ampliar a gama de soluções disponíveis para os órgãos públicos e reduzir a burocracia na aquisição de softwares, padronizando as licitações na área de tecnologia.",468,1.9889068603515625,True,
governo-do-brasil-lanca-estrategia-nacional-para-formacao-de-agentes-e-fortalecimento-da-economia_98c3f2,Governo do Brasil lança estratégia nacional para formação de agentes e fortalecimento da economia solidária,Economia e Finanças,Novas Economias e Inovações Financeiras,3717,"O Ministério do Trabalho e Emprego (MTE) lançou o Programa Educar e Cooperar, uma iniciativa em parceria com o Sebrae e a Fundação Banco do Brasil (FBB) para ampliar a assistência técnica e o apoio a empreendimentos da economia popular e solidária em diversas regiões do país. O programa visa formar agentes territoriais capazes de impulsionar e profissionalizar esses empreendimentos, atendendo grupos prioritários como trabalhadores urbanos e rurais, cooperados, catadores de materiais recicláveis, agricultores familiares, entre outros. A união entre o MTE, Sebrae e FBB garante a capilaridade necessária para que a assistência técnica chegue à ponta, fortalecendo o empreendedorismo coletivo e social no Brasil.",715,2.830029010772705,True,
06e0f1a63dc52a79ea6302e345e652fe,Ministra reforça diálogo federativo em agenda de direitos humanos em Minas Gerais,Justiça e Direitos Humanos,Direitos Humanos,4079,"A ministra dos Direitos Humanos e da Cidadania, Macaé Evaristo, realizou uma série de agendas em Muriaé, Minas Gerais, reforçando a importância do diálogo federativo e da aproximação com os municípios para fortalecer a implementação das políticas públicas de direitos humanos nos territórios. Ela destacou a relevância da estrutura dedicada à agenda de direitos humanos no município e a necessidade de uma abordagem integral no atendimento ao cidadão, articulando diferentes setores para produzir resultados concretos no enfrentamento de desafios como o trabalho infantil e a violência doméstica.",596,2.5006659030914307,True,
cc5df34e5844ec775477a8b1a3fbf8ed,"Ministério das Cidades autoriza contratação do Minha Casa, Minha Vida",Habitação e Urbanismo,Programas Habitacionais,1457,"O Ministério das Cidades autorizou a contratação de 1.009 novas unidades habitacionais do programa Minha Casa, Minha Vida em cinco estados brasileiros, com subsídios do Fundo de Arrendamento Residencial. As empresas e municípios envolvidos devem cumprir as regras do programa e terão até 120 dias para atender as pendências e celebrar os contratos.",348,2.1400132179260254,True,
af1bec1dea6e0ab7ff545459cb93c566,Dino afasta prefeito e vice de Macapá por suspeita de desvio na saúde,Segurança Pública,Combate ao Crime Organizado,1617,"O prefeito e vice-prefeito de Macapá foram afastados por 60 dias por suspeita de desvio de dinheiro público destinado à saúde. A decisão do Supremo Tribunal Federal veio após a Polícia Federal realizar buscas e apreensões relacionadas a um esquema de fraude na contratação da empresa responsável pela construção do Hospital Geral Municipal, cujo orçamento era de R$ 70 milhões. Além do prefeito e vice, a secretária municipal de saúde e o presidente da comissão de licitação também foram afastados, e o presidente da Câmara Municipal assumiu interinamente a administração.",572,2.187741994857788,True,
5a9314e02f3a4f5799e7ebade2835901,Presidente Lula e ministro Renan Filho anunciam investimentos de R$ 730 milhões em rodovias no Paraná,Infraestrutura e Transportes,Obras Públicas,9272,"O governo federal anunciou investimentos de R$ 730 milhões em duas importantes obras rodoviárias no Paraná: o Contorno Sul Metropolitano de Maringá, na BR-376, e a pavimentação do último trecho da Estrada Boiadeira, na BR-487. Essas obras visam melhorar o tráfego urbano em Maringá e fortalecer o escoamento da produção agrícola no noroeste do estado, beneficiando mais de 850 mil habitantes. O evento no Palácio do Planalto contou com a presença do presidente Lula e do ministro dos Transportes, Renan Filho, e também incluiu a assinatura do contrato de concessão do canal de acesso ao Porto de Paranaguá, visando ampliar a capacidade de movimentação de cargas no litoral paranaense.",684,3.434647798538208,True,
6c21e3e9fac75e5b703516964d19a60d,"Mês das Águas de 2026 conta com programação especial realizada pela ANA, MIDR e ADASA",Meio Ambiente e Sustentabilidade,Conservação Ambiental,6331,"A Agência Nacional de Águas e Saneamento Básico (ANA) realizará uma série de atividades em março de 2026 para celebrar o Mês das Águas, em parceria com a ADASA e o MIDR. A programação inclui eventos técnicos, debates, ações educativas e lançamentos institucionais sobre a gestão sustentável dos recursos hídricos no Brasil, inspirada no tema da ONU ""Água e Gênero"". As atividades serão voltadas a diferentes públicos, com destaque para o evento especial de celebração do Dia Mundial da Água, em 24 de março, e ações de educação ambiental, como a mostra de cinema ""Água em Cena"" e o lançamento do Portal de Qualidade de Água no Brasil.",634,3.8156168460845947,True,
799a0dd88611a5ba1b727c4976c9616d,"Dólar sobe para R$ 5,16 após escalada de conflito no Oriente Médio",Economia e Finanças,Política Econômica,1758,"Nesta notícia governamental brasileira, destaca-se a alta do dólar e da bolsa de valores após os ataques de Israel e Estados Unidos ao Irã. O dólar chegou a superar R$ 5,20, mas desacelerou durante a tarde, enquanto a bolsa subiu, impulsionada pelas ações de petroleiras. As tensões no Oriente Médio devem continuar a impactar o mercado financeiro, com o Irã ameaçando fechar o Estreito de Ormuz, uma importante rota para o transporte de petróleo.",447,2.4695029258728027,True,
7ce61e5163d2a57672918c60bd8223d5,Proteção do pau-brasil é ampliada em conferência internacional,Meio Ambiente e Sustentabilidade,Conservação Ambiental,6092,"Aqui está um resumo da notícia em 2-3 frases concisas (aproximadamente 150 palavras):

A partir de março de 2026, a comercialização internacional de madeira nativa de pau-brasil, símbolo da flora brasileira, ficará proibida, conforme decisão da 20ª Conferência das Partes da Convenção sobre o Comércio Internacional de Espécies da Fauna e Flora Selvagens Ameaçadas de Extinção (COP20 da CITES). Essa medida visa proteger a espécie, considerada criticamente ameaçada de extinção no Brasil, com restrições à circulação de instrumentos musicais feitos com a madeira, exceto para aqueles adquiridos legalmente antes de 2007. Além disso, o Brasil ficará responsável por informar à CITES sobre a existência de plantios viáveis para exploração futura, incentivar a silvicultura da espécie e criar projetos de conservação e restauração florestal, incluindo a criação de novas áreas protegidas com populações naturais de pau-brasil.",923,3.689640998840332,True,
7315b74a280e4551095ca55d479045f6,Programa Time Brasil celebra adesão de Recife (PE) e alcança 56 entes participantes,Políticas Públicas e Governança,Transparência e Prestação de Contas,2306,"O Programa Time Brasil, coordenado pela Controladoria-Geral da União (CGU), registrou a adesão do município de Recife (PE), ampliando sua rede de participantes para 56 entes federativos. A iniciativa visa fortalecer a agenda de integridade pública no país, oferecendo suporte técnico, capacitações e ferramentas para estados e municípios estruturarem e aprimorarem seus mecanismos de transparência, controle interno, ética e prevenção da corrupção.",448,2.9776439666748047,True,
catrimani-ii-forcas-armadas-destroem-pista-de-pouso-clandestina-em-territorio-yanomami_3f5398,Catrimani II - Forças Armadas destroem pista de pouso clandestina em território Yanomami,Segurança Pública,Combate ao Crime Organizado,4234,"O governo brasileiro intensificou as ações de repressão a crimes transfronteiriços e ambientais na Terra Indígena Yanomami, em Roraima, através da Operação Catrimani II. As Forças Armadas inutilizaram uma pista de pouso clandestina utilizada por garimpeiros para atividades ilegais, empregando 350 kg de explosivos. A operação, que já dura quase dois anos, já realizou 975 ações de combate ao garimpo ilegal, resultando em prejuízo de R$ 664,9 milhões às organizações criminosas e na apreensão de diversos equipamentos e materiais, além de 58 prisões e 142 acampamentos destruídos.",581,2.9082019329071045,True,
1b48571afddc20ea034b643be2118f93,"Irã promete retaliar mais; Trump ameaça com força “nunca antes vista""",Relações Internacionais e Diplomacia,Política Externa,3105,"Após o assassinato do líder supremo do Irã, Ali Khamenei, o país prometeu retaliação contra os EUA e Israel. Em resposta, o presidente Trump ameaçou usar ""força nunca antes vista"", enquanto o primeiro-ministro israelense pediu ao ""povo do Irã"" que derrube o regime. As autoridades iranianas formaram um Conselho de Liderança interino e prometeram atacar os EUA e Israel com ""força que eles jamais experimentaram"". A situação escala com ameaças e acusações mútuas, em meio a tensões históricas sobre o programa nuclear iraniano.",527,2.48626971244812,True,
inss-oferece-atendimento-previdenciario-na-acao-governo-do-brasil-na-rua-no-rio-de-janeiro_afae6e,INSS oferece atendimento previdenciário na ação “Governo do Brasil na Rua” no Rio de Janeiro,Desenvolvimento Social,Previdência Social,3900,"O governo brasileiro lançou uma iniciativa para levar serviços públicos gratuitos diretamente às comunidades, ampliando o acesso da população às políticas sociais. O Instituto Nacional do Seguro Social (INSS) participou do evento ""Governo do Brasil na Rua"" no Rio de Janeiro, prestando orientações, esclarecendo dúvidas e concedendo benefícios previdenciários aos cidadãos presentes. A ação visa aproximar o Estado da população, oferecendo diversos serviços em áreas como saúde, assistência social, cidadania e bem-estar.",521,2.60671329498291,True,
6b24c7e098ac52d3afa55e281d520fcc,Colecionadores de selos preservam e mantêm viva a memória postal do Brasil,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,3743,"Esta notícia destaca a importância da filatelia (coleção de selos) no Brasil, apresentando-a como um instrumento de preservação da cultura, história e identidade nacional. Ela ressalta que os selos brasileiros são muito procurados no mundo, e que os filatelistas são considerados guardiões dessa memória postal. A notícia também menciona o pioneirismo do Brasil na utilização de selos postais, sendo o primeiro país da América e o segundo do mundo a adotá-los, e como os Correios continuam a lançar emissões que retratam a diversidade cultural e patrimonial do país.",566,2.795506715774536,True,
fc6faf7763b6a07c2afe84a2cc9fb509,Ibict promove live de lançamento da obra do filósofo Rafael Capurro pela Editora Ibict,"Ciência, Tecnologia e Inovação",Pesquisa Científica,1736,"O Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) promoverá uma live de lançamento da obra ""Informação: etimologia e história das ideias para uma fundamentação do conceito"", do filósofo Rafael Capurro, no dia 12 de março de 2026. A live contará com a participação do autor, do tradutor e de representantes do International Center of Information Ethics, e será transmitida simultaneamente no Brasil e na Alemanha. A iniciativa marca a publicação da tradução de um dos principais trabalhos de Capurro e integra as ações editoriais do Ibict para o ano.",568,2.2700064182281494,True,
29932c803061347f050218216f5953ae,"Lula assina MP que libera R$ 266,5 milhões para ações de resposta e apoio a famílias atingidas por desastres em Minas Gerais",Meio Ambiente e Sustentabilidade,Gestão de Resíduos e Licenciamento,2149,"O presidente Lula editou uma Medida Provisória que libera R$ 266,5 milhões em crédito extraordinário para reforçar as ações de resposta e recuperação em municípios da Zona da Mata de Minas Gerais atingidos por desastres climáticos. Os recursos serão destinados a despesas de custeio e investimento em proteção e defesa civil, bem como ao apoio financeiro às famílias que sofreram danos materiais ou perda de bens nas áreas afetadas.",432,1.8751163482666016,True,
ced549036ef9124f9351c73e2fffcc12,MinC e Consórcio Intermunicipal do Grande ABC articulam parceria para projeto regional de cultura em São Paulo,"Cultura, Artes e Patrimônio",Eventos Culturais,3573,"O Ministério da Cultura (MinC) e o Consórcio Intermunicipal Grande ABC, que reúne sete cidades da região metropolitana de São Paulo, articularam uma parceria para fortalecer a cultura na região, com a proposta do projeto ""ABC + Cultura"". O objetivo é criar um calendário integrado de eventos, incluindo uma Virada Cultural Regional, e fortalecer a identidade cultural da região, com ações de formação de gestores públicos e apoio à captação de recursos via Lei Rouanet.",469,2.0263938903808594,True,
9d1a9101e6fabf74ca2360432dc75fbe,"Governo do Brasil libera R$ 16,4 milhões para reforçar assistência à saúde nos municípios atingidos pelas chuvas na Zona da Mata",Saúde,Sistema Único de Saúde (SUS),5545,"O Ministério da Saúde do Brasil liberou R$ 16,4 milhões em recursos emergenciais para reforçar a assistência à saúde nos municípios da Zona da Mata mineira afetados pelas chuvas. As ações incluem a entrega de 50 ambulâncias do SAMU, uma carreta do programa Agora Tem Especialistas, seis unidades móveis para a Atenção Primária, além da doação de 318 mil fraldas e a flexibilização das regras do Programa Farmácia Popular. O Ministério também está monitorando a qualidade da água e coordenando ações de prevenção de doenças e agravos causados pelo consumo de água não potável.",575,2.5989787578582764,True,
2efb566117de8dbb181afb68e15671e4,Ministério das Mulheres e Ipea firmam parceria para pesquisa nacional inédita sobre catadoras e catadores,Desenvolvimento Social,Combate à Pobreza,8416,"O Ministério das Mulheres e o IPEA firmaram um Protocolo de Intenções para realizar uma pesquisa nacional inédita sobre catadoras e catadores de materiais recicláveis no Brasil, com foco em gênero, raça e território. A iniciativa visa produzir um diagnóstico abrangente da cadeia da reciclagem, mapeando a força de trabalho, fluxos de materiais e o potencial econômico do setor. Além disso, o governo federal anunciou uma série de medidas para fortalecer a reciclagem popular, a economia solidária e as redes de cooperativas e associações de catadores, como a criação do Programa Nacional de Investimento na Reciclagem Popular (Pronarep) e o Programa Novo Cataforte.",666,2.992161512374878,True,
35874c4e6636ed08f0e34f4d480dac7c,"Guerra do Irã viola Carta da ONU, diz missão internacional",Segurança Pública,Combate ao Crime Organizado,1936,"A investigação independente da ONU sobre violações de direitos humanos no Irã condenou os ataques de Israel e dos Estados Unidos, bem como os ataques retaliatórios de Teerã, afirmando que violam a Carta da ONU. A missão também expressou profunda consternação com o ataque à escola feminina Shajareh Tayyebeh, onde a maioria das vítimas parece ter sido de meninas entre sete e 12 anos. A população iraniana está agora presa entre uma campanha militar em larga escala e um governo em Teerã com um longo histórico de violações dos direitos humanos, com dezenas de milhares de pessoas detidas e enfrentando tortura e pena de morte.",627,3.2067196369171143,True,
baac8c9a264d078fb587a653bbf0b670,Moraes autoriza transferência de Rivaldo Barbosa e Domingos Brazão,Segurança Pública,Combate ao Crime Organizado,740,"O ministro do STF, Alexandre de Moraes, autorizou a transferência de Rivaldo Barbosa e Domingos Brazão, condenados pelas mortes de Marielle Franco e Anderson Gomes, dos presídios federais de Porto Velho e Mossoró para o Complexo Penitenciário de Gericinó, no Rio de Janeiro. A decisão atendeu ao pedido dos advogados de defesa, que argumentaram não haver mais risco de interferência nas investigações. A Secretaria de Estado de Administração Penitenciária (SEAP) confirmou a notificação oficial, mas ainda não definiu a data do deslocamento dos presos.",552,2.6412956714630127,True,
3b073aa3139e2801c69f97e4c848fe6c,Sistemas da CAPES terão interrupção neste sábado,Educação,Ensino Superior,1070,"A CAPES realizará uma manutenção programada em seu datacenter no dia 20 de dezembro, afetando a disponibilidade de alguns sistemas, incluindo a plataforma SEI. No entanto, serviços essenciais como o site institucional, o Portal de Periódicos e as ferramentas Microsoft continuarão em funcionamento normalmente. A manutenção é necessária para garantir a segurança, estabilidade e melhoria contínua dos serviços digitais da instituição.",434,1.877469539642334,True,
34ff23d25996eb264ea586d789eca18f,Ministério Público e PF fazem operação em SP contra corrupção policial,Segurança Pública,Combate ao Crime Organizado,1207,"O Ministério Público de São Paulo, por meio do Gaeco, realizou uma operação especial para combater um esquema de corrupção policial que protegia uma organização criminosa especializada em lavagem de dinheiro. O grupo criminoso, formado por doleiros, operadores financeiros e pessoas com experiência em lavar dinheiro, realizava pagamentos constantes a agentes públicos e policiais civis, manipulava investigações e destruía provas, garantindo a continuidade de suas atividades ilícitas. A operação contou com o apoio da Polícia Federal, Polícia Civil e Ficco, resultando na prisão de quatro suspeitos e no cumprimento de 25 mandados de busca e apreensão, 11 mandados de prisão e 6 medidas cautelares diversas.",709,2.1233017444610596,True,
7caae752473378ec62d9f7c9372cb911,CNS atualiza tema da 18ª Conferência Nacional de Saúde,Saúde,Sistema Único de Saúde (SUS),1803,"O Conselho Nacional de Saúde (CNS) aprovou a alteração do tema da 18ª Conferência Nacional de Saúde, que agora é ""Saúde, Democracia, Soberania e SUS: cuidar do povo é cuidar do Brasil"". A mudança visa refletir o momento social, político e institucional do país, reforçando a importância do fortalecimento do Sistema Único de Saúde (SUS) como política de Estado, além da defesa da democracia participativa e da soberania nacional na condução das políticas públicas. As deliberações da conferência subsidiarão o próximo ciclo de planejamento orçamentário do governo federal.",572,2.1812872886657715,True,
8a7f52008dab9980635300b9f9be85f6,Guerra: barcos com explosivos atacam navios carregados de combustíveis,Segurança Pública,Combate ao Crime Organizado,1230,"Os preços do petróleo subiram devido aos ataques iranianos a embarcações de combustíveis, gerando incertezas sobre a duração do conflito. Irã lançou mísseis contra Israel, provocando danos em Tel Aviv e Jerusalém, enquanto Israel e EUA responderam com bombardeios no Irã e Líbano, resultando em mortes e destruição.",315,1.6981773376464844,True,
46049f5693de2ee9236971c7111edfc5,Brasil inicia implementação de programa inédito para apoio a famílias de crianças com TEA,Saúde,Campanhas de Saúde Pública,4615,"O Brasil se torna o primeiro país das Américas a adotar o Caregiver Skills Training (CST) como política pública, visando capacitar famílias e cuidadores de crianças com Transtorno do Espectro Autista (TEA) ou atraso no neurodesenvolvimento. A iniciativa, desenvolvida pela OMS, será implementada inicialmente no Rio Grande do Norte, com impacto estimado em mais de 1.300 famílias ainda em 2026. O programa fortalece a intervenção precoce, promove o desenvolvimento infantil e qualifica o cuidado em rede, alinhado ao Novo Viver sem Limite e à Rede de Cuidados à Pessoa com Deficiência no SUS, com investimento de cerca de R$ 13 milhões até 2030.",645,2.9509871006011963,True,
606bbedc124aa4bbf676ff54a3399f58,Tesouro Nacional aprimora identificação de emendas parlamentares nos ciclos orçamentário e financeiro de Estados e municípios,Economia e Finanças,Fiscalização e Tributação,1960,"O Tesouro Nacional publicou uma portaria que atualiza a classificação das fontes de recursos para incluir codificação específica destinada à identificação das emendas parlamentares nos orçamentos de estados, DF e municípios. Essa nova codificação visa ampliar a transparência, rastreabilidade e controle da execução dessas emendas, fortalecendo os mecanismos de governança fiscal e a qualidade das informações das contas públicas.",430,1.665931224822998,True,
55fc41c821a9d0da0c8fcc1c929344ee,Chico Macena abre etapa carioca da II CNT e destaca importância do diálogo social,Trabalho e Emprego,Programas de Emprego,3215,"1. O governo brasileiro realizou a abertura da etapa carioca da II Conferência Nacional do Trabalho (II CNT), com a aprovação das diretrizes gerais e do cronograma dos debates para a construção de propostas para 2026.

2. O evento contou com a presença de autoridades governamentais e da Organização Internacional do Trabalho (OIT), que destacaram a importância do diálogo social e da elaboração de políticas públicas integradas para enfrentar as desigualdades estruturais no mercado de trabalho do Rio de Janeiro.

3. A II CNT tem como objetivo formular diretrizes e políticas nacionais voltadas à promoção do trabalho decente, ao fortalecimento do diálogo social e à ampliação da inclusão produtiva, com a participação de representantes de trabalhadores, empregadores e governo, além da sociedade civil.",805,2.598356246948242,True,
bac70f20257b867d430cbc1370eabda4,"Equipes de saúde reforçam atendimento em municípios atingidos pelas chuvas na Zona da Mata, em Minas Gerais",Saúde,Saúde Pública,4087,"O Ministério da Saúde do Brasil está mobilizando equipes especializadas, medicamentos, carretas do programa Agora Tem Especialistas e caminhões-pipa para fornecer assistência emergencial em saúde aos municípios afetados pelas fortes chuvas na Zona da Mata de Minas Gerais. As ações incluem atendimento psicossocial, vacinação, reorganização da rede assistencial local e garantia de abastecimento de água, com o objetivo de apoiar a recuperação das áreas atingidas e assegurar a continuidade dos serviços essenciais de saúde.",524,2.663426637649536,True,
